date,fused_signal,signal_clipped,price,forward_return,realized_vol,confidence,llm_signal,llm_confidence,llm_tone,llm_summary,llm_action,deterministic_signal,deterministic_regime,deterministic_confidence,comp_momentum,comp_trend,comp_volume,comp_risk,comp_rs,position,position_prev,turnover,tc_cost,strategy_return,buy_hold_return
2020-03-13,-0.28305,-0.28305,36.4413333333,-0.21786615930556685,0.945620034630524,0.385,-0.45,0.55,bearish,"The stock shows weak short-term momentum with negative 1-month return and bearish trend signals, including price below MA50 and negative MACD histogram. High volatility regime reduces confidence in any reversal, and volume indicators do not confirm strength.",short,0.12753876954099921,choppy_high_vol,0.38513856933934976,"{'score': np.float64(0.17854589709937468), 'components': {'momentum_returns': np.float64(0.4), 'macd_signal': np.float64(-0.40727051450312657), 'rsi_moderation': 0.0}, 'interpretation': 'Neutral momentum'}","{'score': np.float64(0.20111110439754598), 'components': {'ma_structure': 0.5, 'price_structure': 0.0, 'adx_multiplier': np.float64(0.6703703479918199), 'cross_boost': 0.0}, 'interpretation': 'Moderate uptrend (strong ADX=26.8)'}","{'score': 0.13999999999999996, 'components': {'obv': 0.0, 'accumulation_distribution': 0.5, 'volume_spike': 0.7, 'confirmation_bonus': -0.2}, 'interpretation': 'Weak volume or divergence'}","{'score': np.float64(0.5189389156956488), 'components': {'sharpe': np.float64(0.6820822552040293), 'sortino': np.float64(0.5716238066233912), 'max_drawdown': np.float64(0.33995791123904695), 'volatility': 0.1, 'beta': 1.0}, 'interpretation': 'Moderate risk profile'}","{'score': 1.0, 'components': {'relative_performance': np.float64(1.0), 'trend_bonus': 0.0, 'capture_ratio_score': np.float64(0.15)}, 'interpretation': 'Strong outperformance vs S&P 500'}",-0.28305,0.0,0.28305,0.000141525,0.0615254913914407,-0.21786615930556685
2020-03-20,-0.28305,-0.28305,28.502,0.2030968587011437,1.1279492064987464,0.45499999999999996,-0.45,0.65,bearish,"The stock exhibits strong bearish momentum and trend signals with price below MA50, negative MACD histogram, and downtrend structure, though volatility is elevated and volume confirmation is mixed. Short-term momentum is negative despite some positive longer-term relative performance.",short,0.04112714159622367,choppy_high_vol,0.1868944995586783,"{'score': np.float64(0.06708179659480676), 'components': {'momentum_returns': np.float64(0.2567350061980527), 'macd_signal': np.float64(-0.5239797871696374), 'rsi_moderation': 0.0}, 'interpretation': 'Neutral momentum'}","{'score': np.float64(-0.01566100187557255), 'components': {'ma_structure': 0.5, 'price_structure': -0.8, 'adx_multiplier': np.float64(0.7830500937786247), 'cross_boost': 0.0}, 'interpretation': 'Neutral/choppy (strong ADX=31.3)'}","{'score': 0.0, 'components': {'obv': 0.0, 'accumulation_distribution': 0.0, 'volume_spike': 1.0, 'confirmation_bonus': -0.2}, 'interpretation': 'Weak volume or divergence'}","{'score': np.float64(0.3644427430606616), 'components': {'sharpe': np.float64(0.543484969612451), 'sortino': np.float64(0.4319862608846312), 'max_drawdown': 0.0, 'volatility': 0.1, 'beta': 1.0}, 'interpretation': 'Unfavorable risk profile'}","{'score': 1.0, 'components': {'relative_performance': np.float64(1.0), 'trend_bonus': 0.0, 'capture_ratio_score': np.float64(0.11193070486930058)}, 'interpretation': 'Strong outperformance vs S&P 500'}",-0.28305,-0.28305,0.0,0.0,-0.057486565855358725,0.2030968587011437
2020-03-27,-0.22015,-0.22015,34.2906666667,-0.06678202037476977,1.1793230525647604,0.315,-0.35,0.45,bearish,"The stock shows mixed signals with negative short-term momentum and bearish trend characteristics, but is operating in a high volatility regime that reduces confidence. Price is below the 50-day moving average with MACD in negative territory and volume indicators confirming distribution, though longer-term momentum remains positive.",short,0.06930573062119286,choppy_high_vol,0.1967570057174175,"{'score': np.float64(0.2557054770055349), 'components': {'momentum_returns': np.float64(0.4), 'macd_signal': np.float64(-0.021472614972325443), 'rsi_moderation': 0.0}, 'interpretation': 'Moderate bullish momentum'}","{'score': np.float64(-0.013560783612723603), 'components': {'ma_structure': 0.5, 'price_structure': -0.8, 'adx_multiplier': np.float64(0.6780391806361776), 'cross_boost': 0.0}, 'interpretation': 'Neutral/choppy (strong ADX=27.1)'}","{'score': 0.0, 'components': {'obv': 0.0, 'accumulation_distribution': 0.0, 'volume_spike': 0.3, 'confirmation_bonus': -0.2}, 'interpretation': 'Weak volume or divergence'}","{'score': np.float64(0.408238909240369), 'components': {'sharpe': np.float64(0.6336204994446654), 'sortino': np.float64(0.5157637970348465), 'max_drawdown': 0.0, 'volatility': 0.1, 'beta': 1.0}, 'interpretation': 'Moderate risk profile'}","{'score': 1.0, 'components': {'relative_performance': np.float64(1.0), 'trend_bonus': 0.0, 'capture_ratio_score': np.float64(0.11786770801328739)}, 'interpretation': 'Strong outperformance vs S&P 500'}",-0.22015,-0.28305,0.06290000000000001,3.1450000000000006e-05,0.014670611785505565,-0.06678202037476977
2020-04-03,-0.22015,-0.22015,32.0006666667,0.19372513072519992,1.2017223390889349,0.315,-0.35,0.45,bearish,"The stock shows negative short-term momentum with price below the 50-day MA, though it remains above the 200-day MA. Volume indicators confirm selling pressure, and high volatility reduces confidence in any reversal. The MACD shows a bullish cross but within a downtrend context.",short,0.049546280326653355,uptrend_high_vol,0.20234119811432866,"{'score': np.float64(0.08501259699941263), 'components': {'momentum_returns': np.float64(0.11253660577325333), 'macd_signal': np.float64(0.05931901623398983), 'rsi_moderation': 0.0}, 'interpretation': 'Neutral momentum'}","{'score': np.float64(-0.010881659203989971), 'components': {'ma_structure': 0.5, 'price_structure': -0.8, 'adx_multiplier': np.float64(0.5440829601994965), 'cross_boost': 0.0}, 'interpretation': 'Neutral/choppy (moderate ADX=21.8)'}","{'score': 0.0, 'components': {'obv': 0.0, 'accumulation_distribution': 0.0, 'volume_spike': 0.7, 'confirmation_bonus': -0.2}, 'interpretation': 'Weak volume or divergence'}","{'score': np.float64(0.36147266079186524), 'components': {'sharpe': np.float64(0.5345683276471879), 'sortino': np.float64(0.43051081248854445), 'max_drawdown': 0.0, 'volatility': 0.1, 'beta': 1.0}, 'interpretation': 'Unfavorable risk profile'}","{'score': 1.0, 'components': {'relative_performance': np.float64(1.0), 'trend_bonus': 0.0, 'capture_ratio_score': np.float64(0.09562776381329359)}, 'interpretation': 'Strong outperformance vs S&P 500'}",-0.22015,-0.22015,0.0,0.0,-0.042648587529152765,0.19372513072519992
2020-04-10,0.0,0.0,38.2,0.3156893542748689,1.2103980014405522,0.21,0.0,0.3,neutral,"Mixed technical signals with conflicting momentum and trend indicators in a high volatility regime. The 1-month momentum is negative while 3-month is positive, price is below MA50 but above MA200, and volume confirmation is weak.",hold,0.0815525945181272,choppy_high_vol,0.09254340808134452,"{'score': np.float64(0.2987528176065135), 'components': {'momentum_returns': np.float64(0.39122665924320366), 'macd_signal': np.float64(0.22227744549215567), 'rsi_moderation': 0.0}, 'interpretation': 'Moderate bullish momentum'}","{'score': np.float64(-0.00592595030190274), 'components': {'ma_structure': 0.5, 'price_structure': -0.8, 'adx_multiplier': np.float64(0.4232821644216228), 'cross_boost': 0.0}, 'interpretation': 'Neutral/choppy (weak ADX=16.9)'}","{'score': 0.020000000000000018, 'components': {'obv': 0.5, 'accumulation_distribution': 0.0, 'volume_spike': 0.1, 'confirmation_bonus': -0.2}, 'interpretation': 'Weak volume or divergence'}","{'score': np.float64(0.4236866175964501), 'components': {'sharpe': np.float64(0.6639483327295571), 'sortino': np.float64(0.547510588887915), 'max_drawdown': 0.0, 'volatility': 0.1, 'beta': 1.0}, 'interpretation': 'Moderate risk profile'}","{'score': 1.0, 'components': {'relative_performance': np.float64(1.0), 'trend_bonus': 0.0, 'capture_ratio_score': np.float64(0.11938021837581343)}, 'interpretation': 'Strong outperformance vs S&P 500'}",0.0,-0.22015,0.22015,0.000110075,-0.000110075,0.3156893542748689
2020-04-17,0.3538125,0.3538125,50.2593333333,-0.038122272480095254,1.2324698048398737,0.6488444459825737,0.45,0.55,bullish,"Strong short-term momentum and bullish trend indicators support a positive outlook, though high volatility and mixed volume signals warrant caution. The stock shows robust 1-month and 3-month returns, with price above key moving averages and a strongly positive MACD histogram. However, volatility is elevated and volume confirmation is incomplete.",long,0.4268889196514747,uptrend_high_vol,0.6224111218780162,"{'score': np.float64(0.7450679216821755), 'components': {'momentum_returns': np.float64(0.9999999999999999), 'macd_signal': np.float64(0.47533960841087786), 'rsi_moderation': 0.0}, 'interpretation': 'Strong bullish momentum'}","{'score': np.float64(0.3261983174154302), 'components': {'ma_structure': 1.0, 'price_structure': 0.0, 'adx_multiplier': np.float64(0.5436638623590504), 'cross_boost': 0.0}, 'interpretation': 'Moderate uptrend (moderate ADX=21.7)'}","{'score': 0.7400000000000001, 'components': {'obv': 1.0, 'accumulation_distribution': 0.5, 'volume_spike': 0.7, 'confirmation_bonus': 0.0}, 'interpretation': 'Good volume confirmation'}","{'score': np.float64(0.47950492073838646), 'components': {'sharpe': np.float64(0.7785410344205177), 'sortino': np.float64(0.6547130520611558), 'max_drawdown': 0.0, 'volatility': 0.1, 'beta': 1.0}, 'interpretation': 'Moderate risk profile'}","{'score': 1.0, 'components': {'relative_performance': np.float64(1.0), 'trend_bonus': 0.0, 'capture_ratio_score': np.float64(0.15)}, 'interpretation': 'Strong outperformance vs S&P 500'}",0.3538125,0.0,0.3538125,0.00017690624999999998,-0.013665042781863701,-0.038122272480095254
2020-04-24,0.3538125,0.3538125,48.3433333333,-0.032862166446964824,1.2455576973558766,0.6475653762495481,0.45,0.55,bullish,"Strong momentum across all timeframes with price above both MA50 and MA200, supported by positive MACD histogram and OBV trend. However, high volatility regime and mixed higher-highs/lows pattern reduce confidence for the 1-week horizon.",long,0.40130752499096095,uptrend_high_vol,0.6224576337468364,"{'score': np.float64(0.6982442473929201), 'components': {'momentum_returns': np.float64(0.9999999999999999), 'macd_signal': np.float64(0.24122123696460096), 'rsi_moderation': 0.0}, 'interpretation': 'Strong bullish momentum'}","{'score': np.float64(0.3425956816422798), 'components': {'ma_structure': 1.0, 'price_structure': 0.0, 'adx_multiplier': np.float64(0.570992802737133), 'cross_boost': 0.0}, 'interpretation': 'Moderate uptrend (moderate ADX=22.8)'}","{'score': 0.6600000000000001, 'components': {'obv': 1.0, 'accumulation_distribution': 0.5, 'volume_spike': 0.3, 'confirmation_bonus': 0.0}, 'interpretation': 'Good volume confirmation'}","{'score': np.float64(0.47777987701459457), 'components': {'sharpe': np.float64(0.7747278856385139), 'sortino': np.float64(0.6518075566152022), 'max_drawdown': 0.0, 'volatility': 0.1, 'beta': 1.0}, 'interpretation': 'Moderate risk profile'}","{'score': 1.0, 'components': {'relative_performance': np.float64(1.0), 'trend_bonus': 0.0, 'capture_ratio_score': np.float64(0.15)}, 'interpretation': 'Strong outperformance vs S&P 500'}",0.3538125,0.3538125,0.0,0.0,-0.01162704526601674,-0.032862166446964824
2020-05-01,0.3538125,0.3538125,46.7546666667,0.1683967375797295,1.2690968644386063,0.75,0.45,0.65,bullish,"Strong momentum and trend alignment with volume confirmation support a bullish outlook, though high volatility and some signal conflicts warrant moderate conviction. The stock shows robust 1-month momentum, uptrend characteristics, and positive volume flow, but elevated volatility and mixed relative strength temper the score.",long,0.5490973619887723,uptrend_high_vol,0.7546840766960703,"{'score': np.float64(0.6814494993101334), 'components': {'momentum_returns': np.float64(0.9999999999999999), 'macd_signal': np.float64(0.1572474965506674), 'rsi_moderation': 0.0}, 'interpretation': 'Strong bullish momentum'}","{'score': np.float64(0.7134528158332603), 'components': {'ma_structure': 1.0, 'price_structure': 0.8, 'adx_multiplier': np.float64(0.6462434926025907), 'cross_boost': 0.0}, 'interpretation': 'Strong uptrend (strong ADX=25.8)'}","{'score': 1.0, 'components': {'obv': 1.0, 'accumulation_distribution': 1.0, 'volume_spike': 0.7, 'confirmation_bonus': 0.2}, 'interpretation': 'Strong volume confirmation'}","{'score': np.float64(0.5193659117894184), 'components': {'sharpe': np.float64(0.8611069128112594), 'sortino': np.float64(0.7301691897302027), 'max_drawdown': 0.0, 'volatility': 0.1, 'beta': 1.0}, 'interpretation': 'Moderate risk profile'}","{'score': np.float64(0.9500000000000001), 'components': {'relative_performance': np.float64(1.0), 'trend_bonus': -0.2, 'capture_ratio_score': np.float64(0.15)}, 'interpretation': 'Strong outperformance vs S&P 500'}",0.3538125,0.3538125,0.0,0.0,0.05958087071492804,0.1683967375797295
2020-05-08,0.3538125,0.3538125,54.628,-0.024712601596250994,1.1376541477780027,0.6470255436924068,0.45,0.55,bullish,"The stock shows strong momentum with 1-month return of 43% and 6-month return of 146%, supported by an uptrend pattern with price above both MA50 and MA200. Volume confirmation is mixed with OBV trending up but accumulation-distribution flat, while high volatility regime reduces confidence for the 1-week horizon.",long,0.3905108738481369,uptrend_high_vol,0.610678805846848,"{'score': np.float64(0.4443650110334155), 'components': {'momentum_returns': np.float64(0.6829950865199191), 'macd_signal': np.float64(0.0020910239773404005), 'rsi_moderation': 0.0}, 'interpretation': 'Moderate bullish momentum'}","{'score': np.float64(0.6878100536664382), 'components': {'ma_structure': 1.0, 'price_structure': 0.8, 'adx_multiplier': np.float64(0.6230163529587303), 'cross_boost': 0.0}, 'interpretation': 'Strong uptrend (moderate ADX=24.9)'}","{'score': 0.6200000000000001, 'components': {'obv': 1.0, 'accumulation_distribution': 0.5, 'volume_spike': 0.1, 'confirmation_bonus': 0.0}, 'interpretation': 'Good volume confirmation'}","{'score': np.float64(0.5057857000424287), 'components': {'sharpe': np.float64(0.834022835338469), 'sortino': np.float64(0.7028942472044402), 'max_drawdown': 0.0, 'volatility': 0.1, 'beta': 1.0}, 'interpretation': 'Moderate risk profile'}","{'score': np.float64(0.8870926418485047), 'components': {'relative_performance': np.float64(0.9370926418485046), 'trend_bonus': -0.2, 'capture_ratio_score': np.float64(0.15)}, 'interpretation': 'Strong outperformance vs S&P 500'}",0.3538125,0.3538125,0.0,0.0,-0.008743627352273554,-0.024712601596250994
2020-05-15,0.0,0.0,53.278,0.022160491510567093,1.1343053443607387,0.21,0.0,0.3,neutral,"Mixed technical signals with conflicting momentum and trend indicators in a high volatility regime. Recent volume trends show weakening accumulation, reducing conviction for directional moves over the 1-week horizon.",hold,0.2909530940405353,uptrend_high_vol,0.5413335829141874,"{'score': np.float64(0.3837289119842539), 'components': {'momentum_returns': np.float64(0.5983333333320894), 'macd_signal': np.float64(-0.025938773408020976), 'rsi_moderation': 0.0}, 'interpretation': 'Moderate bullish momentum'}","{'score': np.float64(0.6987078731668559), 'components': {'ma_structure': 1.0, 'price_structure': 0.8, 'adx_multiplier': np.float64(0.632887566274326), 'cross_boost': 0.0}, 'interpretation': 'Strong uptrend (strong ADX=25.3)'}","{'score': 0.26, 'components': {'obv': 0.0, 'accumulation_distribution': 0.5, 'volume_spike': 0.3, 'confirmation_bonus': 0.0}, 'interpretation': 'Weak volume or divergence'}","{'score': np.float64(0.5231025678237446), 'components': {'sharpe': np.float64(0.8706249261826021), 'sortino': np.float64(0.7345754498448203), 'max_drawdown': 0.0, 'volatility': 0.1, 'beta': 1.0}, 'interpretation': 'Moderate risk profile'}","{'score': np.float64(0.821287718724162), 'components': {'relative_performance': np.float64(0.8712877187241619), 'trend_bonus': -0.2, 'capture_ratio_score': np.float64(0.15)}, 'interpretation': 'Strong outperformance vs S&P 500'}",0.0,0.3538125,0.3538125,0.00017690624999999998,-0.00017690624999999998,0.022160491510567093
2020-05-22,0.0,0.0,54.4586666667,0.02218196063067901,1.107047833302202,0.21,0.0,0.3,neutral,"Mixed technical signals with conflicting momentum and trend indicators. Positive 1-month momentum is offset by negative 3-month momentum and bearish MACD histogram, while volume confirmation is weak with OBV trending down.",hold,0.22448488953857132,uptrend_high_vol,0.48056971133849996,"{'score': np.float64(0.27505252051998735), 'components': {'momentum_returns': np.float64(0.4370699223064166), 'macd_signal': np.float64(-0.04521464489591742), 'rsi_moderation': 0.0}, 'interpretation': 'Moderate bullish momentum'}","{'score': np.float64(0.6845444118660463), 'components': {'ma_structure': 1.0, 'price_structure': 0.8, 'adx_multiplier': np.float64(0.6200583440815637), 'cross_boost': 0.0}, 'interpretation': 'Strong uptrend (moderate ADX=24.8)'}","{'score': 0.26, 'components': {'obv': 0.0, 'accumulation_distribution': 0.5, 'volume_spike': 0.3, 'confirmation_bonus': 0.0}, 'interpretation': 'Weak volume or divergence'}","{'score': np.float64(0.5693973741751637), 'components': {'sharpe': np.float64(0.9704696392793051), 'sortino': np.float64(0.816282411956861), 'max_drawdown': 0.0, 'volatility': 0.1, 'beta': 1.0}, 'interpretation': 'Moderate risk profile'}","{'score': np.float64(0.522129802983698), 'components': {'relative_performance': np.float64(0.5721298029836981), 'trend_bonus': -0.2, 'capture_ratio_score': np.float64(0.15)}, 'interpretation': 'Strong outperformance vs S&P 500'}",0.0,0.0,0.0,0.0,0.0,0.02218196063067901
2020-05-29,0.3538125,0.3538125,55.6666666667,0.06067065868199939,1.0711215519474324,0.6451893062027703,0.45,0.55,bullish,"Strong momentum across all timeframes with price above both MA50 and MA200, though volume confirmation is weak and volatility is high. The uptrend structure is intact with higher lows, but MACD histogram is negative and ADX indicates weak trend strength.",long,0.35378612405540383,uptrend_high_vol,0.5578251434193914,"{'score': np.float64(0.5151034425100421), 'components': {'momentum_returns': np.float64(0.8166314902508699), 'macd_signal': np.float64(-0.07853513076511653), 'rsi_moderation': 0.0}, 'interpretation': 'Strong bullish momentum'}","{'score': np.float64(0.5997403804546997), 'components': {'ma_structure': 1.0, 'price_structure': 0.8, 'adx_multiplier': np.float64(0.5432430982379526), 'cross_boost': 0.0}, 'interpretation': 'Strong uptrend (moderate ADX=21.7)'}","{'score': 0.42000000000000004, 'components': {'obv': 0.5, 'accumulation_distribution': 0.5, 'volume_spike': 0.1, 'confirmation_bonus': 0.0}, 'interpretation': 'Neutral volume'}","{'score': np.float64(0.5670132225668291), 'components': {'sharpe': np.float64(0.9655542178482369), 'sortino': np.float64(0.8117347860617902), 'max_drawdown': 0.0, 'volatility': 0.1, 'beta': 1.0}, 'interpretation': 'Moderate risk profile'}","{'score': np.float64(0.855379244415266), 'components': {'relative_performance': np.float64(0.905379244415266), 'trend_bonus': -0.2, 'capture_ratio_score': np.float64(0.15)}, 'interpretation': 'Strong outperformance vs S&P 500'}",0.3538125,0.0,0.3538125,0.00017690624999999998,0.021289131174924907,0.06067065868199939
2020-06-05,0.3538125,0.3538125,59.044,0.05602601449766276,1.0563182429200413,0.75,0.45,0.65,bullish,"Strong momentum across all timeframes and bullish trend structure with price above both moving averages, though high volatility and mixed volume signals moderate conviction for the 1-week horizon. The MACD bull cross and positive accumulation-distribution trend support continuation.",long,0.4483870442353236,uptrend_high_vol,0.6389354654823634,"{'score': np.float64(0.6428344522006775), 'components': {'momentum_returns': np.float64(0.9860104342035044), 'macd_signal': np.float64(0.00963834984199785), 'rsi_moderation': 0.0}, 'interpretation': 'Strong bullish momentum'}","{'score': np.float64(0.6408216708055816), 'components': {'ma_structure': 1.0, 'price_structure': 0.8, 'adx_multiplier': np.float64(0.5804544119615775), 'cross_boost': 0.0}, 'interpretation': 'Strong uptrend (moderate ADX=23.2)'}","{'score': 0.6600000000000001, 'components': {'obv': 0.5, 'accumulation_distribution': 1.0, 'volume_spike': 0.3, 'confirmation_bonus': 0.0}, 'interpretation': 'Good volume confirmation'}","{'score': np.float64(0.5741613925564051), 'components': {'sharpe': np.float64(0.981536433076454), 'sortino': np.float64(0.8235023131673441), 'max_drawdown': 0.0, 'volatility': 0.1, 'beta': 1.0}, 'interpretation': 'Moderate risk profile'}","{'score': np.float64(0.8431397394237751), 'components': {'relative_performance': np.float64(0.893139739423775), 'trend_bonus': -0.2, 'capture_ratio_score': np.float64(0.15)}, 'interpretation': 'Strong outperformance vs S&P 500'}",0.3538125,0.3538125,0.0,0.0,0.0198227042544543,0.05602601449766276
2020-06-12,0.3538125,0.3538125,62.352,0.07016080745926345,1.0091602735104062,0.6930329975551146,0.45,0.6,bullish,"Strong momentum and trend signals align with volume confirmation, supporting a bullish outlook for the 1-week horizon. However, high volatility and some signal conflicts moderate confidence in the strength of continuation.",long,0.5893400488977063,uptrend_high_vol,0.7937690171141971,"{'score': np.float64(0.6781647074687742), 'components': {'momentum_returns': np.float64(0.9999999999999999), 'macd_signal': np.float64(0.14082353734387176), 'rsi_moderation': 0.0}, 'interpretation': 'Strong bullish momentum'}","{'score': np.float64(0.802874506422283), 'components': {'ma_structure': 1.0, 'price_structure': 0.8, 'adx_multiplier': np.float64(0.7272414007448215), 'cross_boost': 0.0}, 'interpretation': 'Strong uptrend (strong ADX=29.1)'}","{'score': 1.0, 'components': {'obv': 1.0, 'accumulation_distribution': 1.0, 'volume_spike': 0.7, 'confirmation_bonus': 0.2}, 'interpretation': 'Strong volume confirmation'}","{'score': np.float64(0.5838897080596199), 'components': {'sharpe': np.float64(1.0), 'sortino': np.float64(0.8444485402980996), 'max_drawdown': 0.0, 'volatility': 0.1, 'beta': 1.0}, 'interpretation': 'Moderate risk profile'}","{'score': np.float64(0.9500000000000001), 'components': {'relative_performance': np.float64(1.0), 'trend_bonus': -0.2, 'capture_ratio_score': np.float64(0.15)}, 'interpretation': 'Strong outperformance vs S&P 500'}",0.3538125,0.3538125,0.0,0.0,0.02482377068918065,0.07016080745926345
2020-06-19,0.3538125,0.3538125,66.7266666667,-0.04112298930960079,0.7874335186790042,0.75,0.45,0.65,bullish,"Strong momentum across all timeframes (1m: +24%, 3m: +135%, 6m: +165%, 12m: +343%) with price above both MA50 and MA200 confirms uptrend. Volume confirmation from OBV and Accumulation-Distribution trending up supports continuation, though high volatility regime and falling relative strength temper conviction.",long,0.5805358076600489,uptrend_high_vol,0.790687532681017,"{'score': np.float64(0.6616531996737466), 'components': {'momentum_returns': np.float64(0.9999999999999999), 'macd_signal': np.float64(0.05826599836873325), 'rsi_moderation': 0.0}, 'interpretation': 'Strong bullish momentum'}","{'score': np.float64(0.7960891287369466), 'components': {'ma_structure': 1.0, 'price_structure': 0.8, 'adx_multiplier': np.float64(0.7210952253052052), 'cross_boost': 0.0}, 'interpretation': 'Strong uptrend (strong ADX=28.8)'}","{'score': 1.0, 'components': {'obv': 1.0, 'accumulation_distribution': 1.0, 'volume_spike': 0.3, 'confirmation_bonus': 0.2}, 'interpretation': 'Strong volume confirmation'}","{'score': np.float64(0.5742954534053961), 'components': {'sharpe': np.float64(0.9782210143531959), 'sortino': np.float64(0.8291457454971869), 'max_drawdown': 0.0, 'volatility': 0.1, 'beta': 1.0}, 'interpretation': 'Moderate risk profile'}","{'score': np.float64(0.9500000000000001), 'components': {'relative_performance': np.float64(1.0), 'trend_bonus': -0.2, 'capture_ratio_score': np.float64(0.15)}, 'interpretation': 'Strong outperformance vs S&P 500'}",0.3538125,0.3538125,0.0,0.0,-0.014549827655103128,-0.04112298930960079
2020-06-26,0.3538125,0.3538125,63.9826666667,0.2593619105162548,0.7253045697266097,0.6484477521604279,0.45,0.55,bullish,"Strong momentum and uptrend characteristics are present with price above both MA50 and MA200, though the MACD bear cross and high volatility regime temper confidence for the 1-week horizon. Volume confirmation is mixed with accumulation-distribution trending up but OBV flat.",long,0.4810449567914434,uptrend_high_vol,0.6878657348770052,"{'score': np.float64(0.6368627128262827), 'components': {'momentum_returns': np.float64(0.9999999999999999), 'macd_signal': np.float64(-0.0656864358685858), 'rsi_moderation': 0.0}, 'interpretation': 'Strong bullish momentum'}","{'score': np.float64(0.7242185816056484), 'components': {'ma_structure': 1.0, 'price_structure': 0.8, 'adx_multiplier': np.float64(0.6559950920341018), 'cross_boost': 0.0}, 'interpretation': 'Strong uptrend (strong ADX=26.2)'}","{'score': 0.6600000000000001, 'components': {'obv': 0.5, 'accumulation_distribution': 1.0, 'volume_spike': 0.3, 'confirmation_bonus': 0.0}, 'interpretation': 'Good volume confirmation'}","{'score': np.float64(0.5769032775750805), 'components': {'sharpe': np.float64(0.9837930075702674), 'sortino': np.float64(0.8338268765200014), 'max_drawdown': 0.0, 'volatility': 0.1, 'beta': 1.0}, 'interpretation': 'Moderate risk profile'}","{'score': np.float64(0.9500000000000001), 'components': {'relative_performance': np.float64(1.0), 'trend_bonus': -0.2, 'capture_ratio_score': np.float64(0.15)}, 'interpretation': 'Strong outperformance vs S&P 500'}",0.3538125,0.3538125,0.0,0.0,0.09176548596453239,0.2593619105162548
2020-07-03,0.3538125,0.3538125,80.5773333333,0.2779855377038529,0.7061249455624317,0.6484646080651868,0.45,0.55,bullish,"Strong momentum and trend signals support continued upside over the 1-week horizon, with price above both moving averages, MACD bullish cross, and higher highs/lows. However, high volatility regime and lack of volume confirmation reduce conviction.",long,0.48070783869626516,uptrend_high_vol,0.6637477435436927,"{'score': np.float64(0.685047900402332), 'components': {'momentum_returns': np.float64(0.9999999999999999), 'macd_signal': np.float64(0.1752395020116606), 'rsi_moderation': 0.0}, 'interpretation': 'Strong bullish momentum'}","{'score': np.float64(0.7850502559033622), 'components': {'ma_structure': 1.0, 'price_structure': 0.8, 'adx_multiplier': np.float64(0.7110962462892773), 'cross_boost': 0.0}, 'interpretation': 'Strong uptrend (strong ADX=28.4)'}","{'score': 0.54, 'components': {'obv': 0.5, 'accumulation_distribution': 0.5, 'volume_spike': 0.7, 'confirmation_bonus': 0.0}, 'interpretation': 'Neutral volume'}","{'score': np.float64(0.5923358828391512), 'components': {'sharpe': np.float64(1.0), 'sortino': np.float64(0.8866794141957556), 'max_drawdown': 0.0, 'volatility': 0.1, 'beta': 1.0}, 'interpretation': 'Moderate risk profile'}","{'score': np.float64(0.9500000000000001), 'components': {'relative_performance': np.float64(1.0), 'trend_bonus': -0.2, 'capture_ratio_score': np.float64(0.15)}, 'interpretation': 'Strong outperformance vs S&P 500'}",0.3538125,0.3538125,0.0,0.0,0.09835475805884446,0.2779855377038529
2020-07-10,0.3538125,0.3538125,102.9766666667,-0.02836241219725233,0.7506824734068857,0.75,0.45,0.65,bullish,"Strong momentum and trend signals support continued upside over the 1-week horizon, though high volatility and overbought RSI temper conviction. Volume confirmation via OBV and accumulation-distribution trends provides additional support for bullish continuation.",long,0.6521960989891724,uptrend_high_vol,0.8157686346462103,"{'score': np.float64(0.7484483632388585), 'components': {'momentum_returns': np.float64(0.9999999999999999), 'macd_signal': np.float64(0.4922418161942934), 'rsi_moderation': 0.0}, 'interpretation': 'Strong bullish momentum'}","{'score': 1.0, 'components': {'ma_structure': 1.0, 'price_structure': 0.8, 'adx_multiplier': np.float64(0.9596128202284315), 'cross_boost': 0.0}, 'interpretation': 'Strong uptrend (strong ADX=38.4)'}","{'score': 1.0, 'components': {'obv': 1.0, 'accumulation_distribution': 1.0, 'volume_spike': 0.3, 'confirmation_bonus': 0.2}, 'interpretation': 'Strong volume confirmation'}","{'score': np.float64(0.6013958691880692), 'components': {'sharpe': np.float64(1.0), 'sortino': np.float64(0.9319793459403463), 'max_drawdown': 0.0, 'volatility': 0.1, 'beta': 1.0}, 'interpretation': 'Good risk profile'}","{'score': np.float64(0.9500000000000001), 'components': {'relative_performance': np.float64(1.0), 'trend_bonus': -0.2, 'capture_ratio_score': np.float64(0.15)}, 'interpretation': 'Strong outperformance vs S&P 500'}",0.3538125,0.3538125,0.0,0.0,-0.010034975965540338,-0.02836241219725233
